bill_id,,title,summary,congress_num,sponsor_party,sponsor_state,cosponsors_total,cosponsors_dem,cosponsors_rep,cosponsors_ind,month_introduced,subject,committees,url,senate_probabilities,senate_predictions
S. ,266,CHOICE Act," <p><b>Creating Hope and Opportunity for Individuals and Communities through Education Act or the</b> <b>CHOICE Act</b></p> <p>This bill expands school choice programs for elementary and secondary school students.</p> <p>The bill specifies that a student in the District of Columbia must, in order to qualify for an opportunity scholarship, be currently enrolled, or be enrolled for the next school year, in a public or private elementary or secondary school. </p> <p>The bill also authorizes the Department of Education (ED) to award grants to support the design and implementation of state programs that allow the parent of a child with a disability to choose the appropriate public or private school for their child. It also outlines the requirements for program eligibility.</p> <p>Further, if the state has established a program that allows parents to use public or private funds to assist with the cost of their child attending a private school, then the state may supplement those funds with federal special education funds. </p> <p>Additionally, the Department of Defense must carry out a five-year pilot program to award scholarships to enable military dependent students who live on military installations to attend the public or private elementary or secondary schools their parents choose.</p> <p>The bill also requires ED to return to the Treasury specified amounts made available for salaries and expenses.</p>",118,R,SC,5,0,5,0,2,Education,"Senate - Health, Education, Labor, and Pensions",https://www.congress.gov/bill/118th-congress/senate-bill/266,0.33%,0
S. ,265,SIREN Reauthorization Act,,118,D,IL,1,0,1,0,2,Health,"Senate - Health, Education, Labor, and Pensions",https://www.congress.gov/bill/118th-congress/senate-bill/265,1.38%,0
S. ,264,Lobbying Disclosure Improvement Act, <p><b>Lobbying Disclosure Improvement Act</b></p> <p>This bill requires registered lobbyists to disclose whether they are exempt from having to register as foreign agents due to their lobbying activities and status as registered lobbyists.</p>,118,D,MI,1,0,1,0,2,Government Operations and Politics,Senate - Homeland Security and Governmental Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/264,25.33%,0
S. ,263,Restoring Benefits to Defrauded Veterans Act of 2023," <p><strong>Restoring Benefits to Defrauded Veterans Act</strong> <strong>of 2023</strong><strong></strong></p> <p>This bill requires the Department of Veterans Affairs (VA) to pay certain reissued benefits (i.e., benefits that were misused by a fiduciary) to a beneficiary's estate in situations where a beneficiary predeceases a payment.</p> <p>The VA must pay such benefits to an individual or entity in the following order: the estate of the beneficiary, a successor fiduciary serving the beneficiary when the beneficiary died, or the next inheritor determined by a court of competent jurisdiction.</p>",118,D,WV,1,0,1,0,2,Armed Forces and National Security,Senate - Veterans' Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/263,3.87%,0
S. ,262,Stop Spying Bosses Act,,118,D,PA,4,4,0,0,2,Labor and Employment,"Senate - Health, Education, Labor, and Pensions",https://www.congress.gov/bill/118th-congress/senate-bill/262,0.25%,0
S. ,261,Protecting First Responders from Secondary Exposure Act of 2023,,118,D,OH,1,0,1,0,2,Crime and Law Enforcement,Senate - Judiciary,https://www.congress.gov/bill/118th-congress/senate-bill/261,0.24%,0
S. ,260,Promoting Access to Diabetic Shoes Act,,118,D,OH,1,0,1,0,2,Health,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/260,1.93%,0
S. ,259,Transportation Fuel Market Transparency Act,,118,D,WA,4,4,0,0,2,Commerce,,https://www.congress.gov/bill/118th-congress/senate-bill/259,72.69%,1
S. ,258,"A bill to provide clarification regarding the common or usual name for bison and compliance with section 403 of the Federal Food, Drug, and Cosmetic Act, and for other purposes.",,118,R,ND,9,4,5,0,2,Health,"Senate - Health, Education, Labor, and Pensions",https://www.congress.gov/bill/118th-congress/senate-bill/258,0.34%,0
S. ,257,BOLIVAR Act," <p><b>Banning Operations and Leases with the Illegitimate Venezuelan Authoritarian Regime Act or the BOLIVAR Act</b> </p> <p>This bill temporarily prohibits an executive agency from entering into a contract for the procurement of goods or services with any person that it determines, with the concurrence of the Department of State, knowingly engages in significant business operations with the Maduro regime in Venezuela. </p> <p>The bill lists exceptions, including where vital to U.S. national security or as necessary for purposes of providing humanitarian assistance, disaster relief and other urgent lifesaving measures, or to carry out noncombatant evacuations.</p> <p>The prohibition shall not apply to contracts that support U.S. government activities in Venezuela or to contracts with international organizations.</p> <p>The State Department may waive the requirements of this bill upon determining that to do so is in the national interest.</p>",118,R,FL,3,1,2,0,2,Government Operations and Politics,Senate - Homeland Security and Governmental Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/257,0.27%,0
S. ,256,"A bill to terminate certain waivers of sanctions with respect to Iran issued in connection with the Joint Comprehensive Plan of Action, and for other purposes.",,118,R,TX,12,0,12,0,2,International Affairs,"Senate - Banking, Housing, and Urban Affairs",https://www.congress.gov/bill/118th-congress/senate-bill/256,1.13%,0
S. ,255,Asylum Seeker Work Authorization Act of 2023,,118,R,ME,2,0,0,2,2,Immigration,Senate - Judiciary,https://www.congress.gov/bill/118th-congress/senate-bill/255,2.78%,0
S. ,254,Ski Hill Resources for Economic Development Act of 2023,,118,D,CO,12,7,5,0,2,Public Lands and Natural Resources,Senate - Energy and Natural Resources,https://www.congress.gov/bill/118th-congress/senate-bill/254,79.19%,1
S. ,253,American Music Fairness Act,,118,D,CA,3,1,2,0,2,Commerce,Senate - Judiciary,https://www.congress.gov/bill/118th-congress/senate-bill/253,0.24%,0
S. ,252,Protecting Kids from Gun Marketing Act,,118,D,MA,15,15,0,0,2,Commerce,"Senate - Commerce, Science, and Transportation",https://www.congress.gov/bill/118th-congress/senate-bill/252,0.24%,0
S. ,251,Stop Supreme Court Leakers Act of 2023,,118,R,LA,6,0,6,0,2,,Senate - Judiciary,https://www.congress.gov/bill/118th-congress/senate-bill/251,0.24%,0
S. ,250,District of Columbia National Guard Home Rule Act," <p><b>District of Columbia National Guard Home Rule Act </b> </p> <p>This bill makes the Mayor of the District of Columbia (DC), rather than the President, the Commander-in-Chief of the DC National Guard.</p>",118,D,MD,13,13,0,0,2,Government Operations and Politics,Senate - Armed Services,https://www.congress.gov/bill/118th-congress/senate-bill/250,0.25%,0
S. ,249,Apprenticeship Hubs Across America Act of 2023,,118,D,DE,3,1,2,0,2,Labor and Employment,"Senate - Health, Education, Labor, and Pensions",https://www.congress.gov/bill/118th-congress/senate-bill/249,6.61%,0
S. ,248,District of Columbia Police Home Rule Act, <p><b>District of Columbia Police Home Rule Act</b></p> <p>This bill restricts the authority of the President to assume control of the District of Columbia Metropolitan Police Department upon determining there is an emergency that requires the department's use for federal purposes.</p>,118,D,MD,8,8,0,0,2,Government Operations and Politics,Senate - Homeland Security and Governmental Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/248,0.24%,0
S. ,247,Extreme Risk Protection Order Expansion Act of 2023,,118,D,CA,18,18,0,0,2,Crime and Law Enforcement,Senate - Judiciary,https://www.congress.gov/bill/118th-congress/senate-bill/247,0.28%,0
S. ,246,SECURE Firearm Storage Act,,118,D,IL,7,7,0,0,2,Crime and Law Enforcement,Senate - Judiciary,https://www.congress.gov/bill/118th-congress/senate-bill/246,0.24%,0
S. ,245,Financial Institution Customer Protection Act of 2023,,118,R,TX,2,0,2,0,2,Finance and Financial Sector,"Senate - Banking, Housing, and Urban Affairs",https://www.congress.gov/bill/118th-congress/senate-bill/245,0.24%,0
S. ,244,STOVE Act,,118,R,AR,5,0,5,0,2,Energy,Senate - Homeland Security and Governmental Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/244,0.24%,0
S. ,243,A bill to require the Commissioner of U.S. Customs and Border Protection to establish procedures for conducting maintenance projects at ports of entry at which the Office of Field Operations conducts certain enforcement and facilitation activities.,,118,R,OK,4,2,1,1,2,Immigration,Senate - Homeland Security and Governmental Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/243,7.01%,0
S. ,242,Caring for All Families Act,,118,D,IL,7,7,0,0,2,Labor and Employment,"Senate - Health, Education, Labor, and Pensions",https://www.congress.gov/bill/118th-congress/senate-bill/242,0.28%,0
S. ,241,"A bill to designate the Department of Energy Integrated Engineering Research Center Federal Building located at the Fermi National Accelerator Laboratory in Batavia, Illinois, as the ""Helen Edwards Engineering Research Center"".",,118,D,IL,1,1,0,0,2,Government Operations and Politics,Senate - Environment and Public Works,https://www.congress.gov/bill/118th-congress/senate-bill/241,1.05%,0
S. ,240,Gas Stove Protection and Freedom Act,,118,R,TX,2,1,1,0,2,Commerce,"Senate - Commerce, Science, and Transportation",https://www.congress.gov/bill/118th-congress/senate-bill/240,0.24%,0
S. ,239,Advancing International and Foreign Language Education Act,,118,R,IN,1,1,0,0,2,Education,"Senate - Health, Education, Labor, and Pensions",https://www.congress.gov/bill/118th-congress/senate-bill/239,1.54%,0
S. ,238,Safer Heat Act of 2023," <p><strong>Safer Heat Act of 202</strong><b>3</b></p> <p>This bill requires the Consumer Product Safety Commission to establish safety standards for portable heating devices, including a requirement that a device shuts off at a threshold determined hazardous by the commission. The commission is authorized to enforce these standards.</p>",118,D,CT,1,1,0,0,2,Commerce,"Senate - Commerce, Science, and Transportation",https://www.congress.gov/bill/118th-congress/senate-bill/238,0.24%,0
S. ,237,Protecting Access to Medication Abortion Act of 2023,,118,D,MN,9,8,0,1,2,Health,"Senate - Health, Education, Labor, and Pensions",https://www.congress.gov/bill/118th-congress/senate-bill/237,0.24%,0
S. ,236,Early Educators Apprenticeship Act,,118,R,IN,2,1,1,0,2,Labor and Employment,"Senate - Health, Education, Labor, and Pensions",https://www.congress.gov/bill/118th-congress/senate-bill/236,0.28%,0
S. ,235,Healthy Indoor Air Act of 2023,,118,D,NH,0,0,0,0,2,Energy,Senate - Energy and Natural Resources,https://www.congress.gov/bill/118th-congress/senate-bill/235,0.24%,0
S. ,234,New Markets Tax Credit Extension Act of 2023," <p><strong>New Markets Tax Credit Extension Act of 2023</strong></p> <p>This bill makes the new markets tax credit permanent. It also modifies the credit to (1) provide for an inflation adjustment to the limitation amount for the credit after 2023, and (2) allow an offset against the alternative minimum tax for the credit (determined with respect to qualified equity investments initially made after 2022).</p>",118,D,MD,11,5,6,0,2,Taxation,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/234,0.30%,0
